rule_id	subgroup	kind	subject	requirement	profile	authority	authority_sha256	test_count
N1-DIAG-native-catalog:NEBO_SOURCE_TOO_LARGE	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_SOURCE_TOO_LARGE	Diagnostic NEBO_SOURCE_TOO_LARGE retains severity 1, phase 2 and message identity source exceeds the configured byte limit. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_SOURCE_TOO_LARGE	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_LEX_INVALID_UTF8	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_LEX_INVALID_UTF8	Diagnostic NEBO_LEX_INVALID_UTF8 retains severity 1, phase 3 and message identity source contains invalid UTF-8. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_LEX_INVALID_UTF8	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_LEX_INVALID_CHARACTER	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_LEX_INVALID_CHARACTER	Diagnostic NEBO_LEX_INVALID_CHARACTER retains severity 1, phase 3 and message identity invalid source character {0}. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_LEX_INVALID_CHARACTER	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_PARSE_EXPECTED_TOKEN	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_PARSE_EXPECTED_TOKEN	Diagnostic NEBO_PARSE_EXPECTED_TOKEN retains severity 1, phase 4 and message identity expected token {0}. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_PARSE_EXPECTED_TOKEN	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_NAME_UNDEFINED	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_NAME_UNDEFINED	Diagnostic NEBO_NAME_UNDEFINED retains severity 1, phase 5 and message identity undefined name {0}. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_NAME_UNDEFINED	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_TYPE_MISMATCH	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_TYPE_MISMATCH	Diagnostic NEBO_TYPE_MISMATCH retains severity 1, phase 6 and message identity expected {0}, found {1}. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_TYPE_MISMATCH	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_LIMIT_EXCEEDED	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_LIMIT_EXCEEDED	Diagnostic NEBO_LIMIT_EXCEEDED retains severity 1, phase 13 and message identity resource limit exceeded: {0}. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_LIMIT_EXCEEDED	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_TOOLCHAIN_FAILED	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_TOOLCHAIN_FAILED	Diagnostic NEBO_TOOLCHAIN_FAILED retains severity 1, phase 12 and message identity external tool failed: {0}. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_TOOLCHAIN_FAILED	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_INTERNAL_ERROR	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_INTERNAL_ERROR	Diagnostic NEBO_INTERNAL_ERROR retains severity 1, phase 13 and message identity internal compiler error. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_INTERNAL_ERROR	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_LEX_UNTERMINATED_TEXT	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_LEX_UNTERMINATED_TEXT	Diagnostic NEBO_LEX_UNTERMINATED_TEXT retains severity 1, phase 3 and message identity unterminated Text literal. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_LEX_UNTERMINATED_TEXT	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_LEX_INVALID_ESCAPE	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_LEX_INVALID_ESCAPE	Diagnostic NEBO_LEX_INVALID_ESCAPE retains severity 1, phase 3 and message identity invalid Text escape {0}. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_LEX_INVALID_ESCAPE	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_LEX_INT_OVERFLOW	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_LEX_INT_OVERFLOW	Diagnostic NEBO_LEX_INT_OVERFLOW retains severity 1, phase 3 and message identity integer literal exceeds signed 64-bit range. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_LEX_INT_OVERFLOW	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_LEX_UNTERMINATED_BLOCK_COMMENT	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_LEX_UNTERMINATED_BLOCK_COMMENT	Diagnostic NEBO_LEX_UNTERMINATED_BLOCK_COMMENT retains severity 1, phase 3 and message identity unterminated nested block comment. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_LEX_UNTERMINATED_BLOCK_COMMENT	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_PARSE_DUPLICATE_START	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_PARSE_DUPLICATE_START	Diagnostic NEBO_PARSE_DUPLICATE_START retains severity 1, phase 4 and message identity program declares more than one start(). UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_PARSE_DUPLICATE_START	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_PARSE_TOP_LEVEL_STATEMENT	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_PARSE_TOP_LEVEL_STATEMENT	Diagnostic NEBO_PARSE_TOP_LEVEL_STATEMENT retains severity 1, phase 4 and message identity statements are not allowed at top level. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_PARSE_TOP_LEVEL_STATEMENT	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_PARSE_NESTING_LIMIT	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_PARSE_NESTING_LIMIT	Diagnostic NEBO_PARSE_NESTING_LIMIT retains severity 1, phase 4 and message identity parser nesting limit exceeded. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_PARSE_NESTING_LIMIT	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_PARSE_MISSING_START	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_PARSE_MISSING_START	Diagnostic NEBO_PARSE_MISSING_START retains severity 1, phase 4 and message identity program requires exactly one start(). UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_PARSE_MISSING_START	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_PARSE_UNSUPPORTED_CONTROL	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_PARSE_UNSUPPORTED_CONTROL	Diagnostic NEBO_PARSE_UNSUPPORTED_CONTROL retains severity 1, phase 4 and message identity control feature is reserved but unsupported in Nebo v0.1. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_PARSE_UNSUPPORTED_CONTROL	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_PARSE_INVALID_CONTROL_CHAIN	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_PARSE_INVALID_CONTROL_CHAIN	Diagnostic NEBO_PARSE_INVALID_CONTROL_CHAIN retains severity 1, phase 4 and message identity if/else are statements and cannot be used as fluent chain suffixes. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_PARSE_INVALID_CONTROL_CHAIN	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_PARSE_MISSING_SEMICOLON	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_PARSE_MISSING_SEMICOLON	Diagnostic NEBO_PARSE_MISSING_SEMICOLON retains severity 1, phase 4 and message identity expected ';' after statement. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_PARSE_MISSING_SEMICOLON	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_PARSE_UNEXPECTED_TOKEN	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_PARSE_UNEXPECTED_TOKEN	Diagnostic NEBO_PARSE_UNEXPECTED_TOKEN retains severity 1, phase 4 and message identity unexpected token while parsing statement. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_PARSE_UNEXPECTED_TOKEN	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_NAME_DUPLICATE	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_NAME_DUPLICATE	Diagnostic NEBO_NAME_DUPLICATE retains severity 1, phase 5 and message identity name is already declared in this scope. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_NAME_DUPLICATE	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_NAME_SHADOW	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_NAME_SHADOW	Diagnostic NEBO_NAME_SHADOW retains severity 1, phase 5 and message identity name would shadow an outer declaration. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_NAME_SHADOW	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_NAME_RESERVED	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_NAME_RESERVED	Diagnostic NEBO_NAME_RESERVED retains severity 1, phase 5 and message identity reserved word cannot be used as a declaration name. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_NAME_RESERVED	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_TYPE_TRUTHINESS	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_TYPE_TRUTHINESS	Diagnostic NEBO_TYPE_TRUTHINESS retains severity 1, phase 6 and message identity condition requires Bool; truthiness is forbidden. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_TYPE_TRUTHINESS	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_TYPE_UNSUPPORTED_OPERATOR	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_TYPE_UNSUPPORTED_OPERATOR	Diagnostic NEBO_TYPE_UNSUPPORTED_OPERATOR retains severity 1, phase 6 and message identity operator is not defined for these fundamental types. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_TYPE_UNSUPPORTED_OPERATOR	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_TYPE_CONSTANT_OVERFLOW	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_TYPE_CONSTANT_OVERFLOW	Diagnostic NEBO_TYPE_CONSTANT_OVERFLOW retains severity 1, phase 6 and message identity constant Int arithmetic overflows signed 64-bit range. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_TYPE_CONSTANT_OVERFLOW	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
N1-DIAG-native-catalog:NEBO_TYPE_DIVISION_BY_ZERO	S07	DIAGNOSTIC_DEFINITION	native-catalog:NEBO_TYPE_DIVISION_BY_ZERO	Diagnostic NEBO_TYPE_DIVISION_BY_ZERO retains severity 1, phase 6 and message identity constant Int division by zero. UTF8 byte half-open; LSP UTF16 conversion. source error=1; usage/environment=2; internal=101; success=0. Code definition is verified through the native projection; source reachability is not inferred for every code.	NORMATIVE_DIAGNOSTIC_IDENTITY	sdk/contracts/compatibility/DIAGNOSTIC-COMPATIBILITY-REGISTRY.tsv#native-catalog:NEBO_TYPE_DIVISION_BY_ZERO	d92fbe8a4f51812400512996c8b2ff2e9616e4df2fe6059cd4923bf6e69696a6	4
