identity	name	module	layer	tier	rule_id	classification	reason
g170-scan:mock	ScanPlan.mock	builtin.ScanPlan	STDLIB	STABLE_1_0	N1-PUBLIC-ebf1713b5b1d7d5dd48ab14f	NORMATIVE_STABLE_PROFILE	Real contextual option AST children, lexical operands and native ScanPlan owners. Text UTF-8 <=4096 bytes; Int64; Bool true/false; Char one-byte profile; 1..32 choices; finite retries <=8; readonly relative replay file <=4096 bytes/path<=256; typed Option<Int>/Result<T,ScanError>; headless Console metadata and pointer-free native events. Public secret events hide input bytes/length/digest. No live backend claim. Multiline/paragraph/block/Markdown/code/JSON/raw modes use native G078/G080 owners with at most 256 lines; finite Console enum choices are not nominal enum reflection; multiSelect exposes the native unique 32-bit mask; confirmSecret consumes a second input; forgetAfterUse zeroizes consumed private bytes and preserves the owned result. At most 32 total options. SymbolId/DocRecord reconciliation stays in F01.
g170-scan:multiSelect	ScanPlan.multiSelect	builtin.ScanPlan	STDLIB	STABLE_1_0	N1-PUBLIC-e8837ff73fccf630942ae24c	NORMATIVE_STABLE_PROFILE	Real contextual option AST children, lexical operands and native ScanPlan owners. Text UTF-8 <=4096 bytes; Int64; Bool true/false; Char one-byte profile; 1..32 choices; finite retries <=8; readonly relative replay file <=4096 bytes/path<=256; typed Option<Int>/Result<T,ScanError>; headless Console metadata and pointer-free native events. Public secret events hide input bytes/length/digest. No live backend claim. Multiline/paragraph/block/Markdown/code/JSON/raw modes use native G078/G080 owners with at most 256 lines; finite Console enum choices are not nominal enum reflection; multiSelect exposes the native unique 32-bit mask; confirmSecret consumes a second input; forgetAfterUse zeroizes consumed private bytes and preserves the owned result. At most 32 total options. SymbolId/DocRecord reconciliation stays in F01.
g170-scan:multiline	ScanPlan.multiline	builtin.ScanPlan	STDLIB	STABLE_1_0	N1-PUBLIC-196f060009b30f0ecbdad71a	NORMATIVE_STABLE_PROFILE	Real contextual option AST children, lexical operands and native ScanPlan owners. Text UTF-8 <=4096 bytes; Int64; Bool true/false; Char one-byte profile; 1..32 choices; finite retries <=8; readonly relative replay file <=4096 bytes/path<=256; typed Option<Int>/Result<T,ScanError>; headless Console metadata and pointer-free native events. Public secret events hide input bytes/length/digest. No live backend claim. Multiline/paragraph/block/Markdown/code/JSON/raw modes use native G078/G080 owners with at most 256 lines; finite Console enum choices are not nominal enum reflection; multiSelect exposes the native unique 32-bit mask; confirmSecret consumes a second input; forgetAfterUse zeroizes consumed private bytes and preserves the owned result. At most 32 total options. SymbolId/DocRecord reconciliation stays in F01.
g170-scan:noEcho	ScanPlan.noEcho	builtin.ScanPlan	STDLIB	STABLE_1_0	N1-PUBLIC-0ff2e1ff410ac27808cca427	NORMATIVE_STABLE_PROFILE	Real contextual option AST children, lexical operands and native ScanPlan owners. Text UTF-8 <=4096 bytes; Int64; Bool true/false; Char one-byte profile; 1..32 choices; finite retries <=8; readonly relative replay file <=4096 bytes/path<=256; typed Option<Int>/Result<T,ScanError>; headless Console metadata and pointer-free native events. Public secret events hide input bytes/length/digest. No live backend claim. Multiline/paragraph/block/Markdown/code/JSON/raw modes use native G078/G080 owners with at most 256 lines; finite Console enum choices are not nominal enum reflection; multiSelect exposes the native unique 32-bit mask; confirmSecret consumes a second input; forgetAfterUse zeroizes consumed private bytes and preserves the owned result. At most 32 total options. SymbolId/DocRecord reconciliation stays in F01.
g170-scan:noHistory	ScanPlan.noHistory	builtin.ScanPlan	STDLIB	STABLE_1_0	N1-PUBLIC-2f2c95f2e35db1300a209fe5	NORMATIVE_STABLE_PROFILE	Real contextual option AST children, lexical operands and native ScanPlan owners. Text UTF-8 <=4096 bytes; Int64; Bool true/false; Char one-byte profile; 1..32 choices; finite retries <=8; readonly relative replay file <=4096 bytes/path<=256; typed Option<Int>/Result<T,ScanError>; headless Console metadata and pointer-free native events. Public secret events hide input bytes/length/digest. No live backend claim. Multiline/paragraph/block/Markdown/code/JSON/raw modes use native G078/G080 owners with at most 256 lines; finite Console enum choices are not nominal enum reflection; multiSelect exposes the native unique 32-bit mask; confirmSecret consumes a second input; forgetAfterUse zeroizes consumed private bytes and preserves the owned result. At most 32 total options. SymbolId/DocRecord reconciliation stays in F01.
g170-scan:onCancel	ScanPlan.onCancel	builtin.ScanPlan	STDLIB	STABLE_1_0	N1-PUBLIC-2c761ad0c956c49a68b49f52	NORMATIVE_STABLE_PROFILE	Real contextual option AST children, lexical operands and native ScanPlan owners. Text UTF-8 <=4096 bytes; Int64; Bool true/false; Char one-byte profile; 1..32 choices; finite retries <=8; readonly relative replay file <=4096 bytes/path<=256; typed Option<Int>/Result<T,ScanError>; headless Console metadata and pointer-free native events. Public secret events hide input bytes/length/digest. No live backend claim. Multiline/paragraph/block/Markdown/code/JSON/raw modes use native G078/G080 owners with at most 256 lines; finite Console enum choices are not nominal enum reflection; multiSelect exposes the native unique 32-bit mask; confirmSecret consumes a second input; forgetAfterUse zeroizes consumed private bytes and preserves the owned result. At most 32 total options. SymbolId/DocRecord reconciliation stays in F01.
g170-scan:oneOf	ScanPlan.oneOf	builtin.ScanPlan	STDLIB	STABLE_1_0	N1-PUBLIC-c17cc55b9d90e5858a37d01d	NORMATIVE_STABLE_PROFILE	Real contextual option AST children, lexical operands and native ScanPlan owners. Text UTF-8 <=4096 bytes; Int64; Bool true/false; Char one-byte profile; 1..32 choices; finite retries <=8; readonly relative replay file <=4096 bytes/path<=256; typed Option<Int>/Result<T,ScanError>; headless Console metadata and pointer-free native events. Public secret events hide input bytes/length/digest. No live backend claim. Multiline/paragraph/block/Markdown/code/JSON/raw modes use native G078/G080 owners with at most 256 lines; finite Console enum choices are not nominal enum reflection; multiSelect exposes the native unique 32-bit mask; confirmSecret consumes a second input; forgetAfterUse zeroizes consumed private bytes and preserves the owned result. At most 32 total options. SymbolId/DocRecord reconciliation stays in F01.
g170-scan:optional	ScanPlan.optional	builtin.ScanPlan	STDLIB	STABLE_1_0	N1-PUBLIC-b7ed416f3664b7024cebe3a7	NORMATIVE_STABLE_PROFILE	Real contextual option AST children, lexical operands and native ScanPlan owners. Text UTF-8 <=4096 bytes; Int64; Bool true/false; Char one-byte profile; 1..32 choices; finite retries <=8; readonly relative replay file <=4096 bytes/path<=256; typed Option<Int>/Result<T,ScanError>; headless Console metadata and pointer-free native events. Public secret events hide input bytes/length/digest. No live backend claim. Multiline/paragraph/block/Markdown/code/JSON/raw modes use native G078/G080 owners with at most 256 lines; finite Console enum choices are not nominal enum reflection; multiSelect exposes the native unique 32-bit mask; confirmSecret consumes a second input; forgetAfterUse zeroizes consumed private bytes and preserves the owned result. At most 32 total options. SymbolId/DocRecord reconciliation stays in F01.
g170-scan:panel	ScanPlan.panel	builtin.ScanPlan	STDLIB	STABLE_1_0	N1-PUBLIC-413208289d7b69120a9ccee6	NORMATIVE_STABLE_PROFILE	Real contextual option AST children, lexical operands and native ScanPlan owners. Text UTF-8 <=4096 bytes; Int64; Bool true/false; Char one-byte profile; 1..32 choices; finite retries <=8; readonly relative replay file <=4096 bytes/path<=256; typed Option<Int>/Result<T,ScanError>; headless Console metadata and pointer-free native events. Public secret events hide input bytes/length/digest. No live backend claim. Multiline/paragraph/block/Markdown/code/JSON/raw modes use native G078/G080 owners with at most 256 lines; finite Console enum choices are not nominal enum reflection; multiSelect exposes the native unique 32-bit mask; confirmSecret consumes a second input; forgetAfterUse zeroizes consumed private bytes and preserves the owned result. At most 32 total options. SymbolId/DocRecord reconciliation stays in F01.
g170-scan:paragraph	ScanPlan.paragraph	builtin.ScanPlan	STDLIB	STABLE_1_0	N1-PUBLIC-587bf53150af0870e5e70f87	NORMATIVE_STABLE_PROFILE	Real contextual option AST children, lexical operands and native ScanPlan owners. Text UTF-8 <=4096 bytes; Int64; Bool true/false; Char one-byte profile; 1..32 choices; finite retries <=8; readonly relative replay file <=4096 bytes/path<=256; typed Option<Int>/Result<T,ScanError>; headless Console metadata and pointer-free native events. Public secret events hide input bytes/length/digest. No live backend claim. Multiline/paragraph/block/Markdown/code/JSON/raw modes use native G078/G080 owners with at most 256 lines; finite Console enum choices are not nominal enum reflection; multiSelect exposes the native unique 32-bit mask; confirmSecret consumes a second input; forgetAfterUse zeroizes consumed private bytes and preserves the owned result. At most 32 total options. SymbolId/DocRecord reconciliation stays in F01.
g170-scan:password	ScanPlan.password	builtin.ScanPlan	STDLIB	STABLE_1_0	N1-PUBLIC-dedb259d2078ecef47e2960a	NORMATIVE_STABLE_PROFILE	Real contextual option AST children, lexical operands and native ScanPlan owners. Text UTF-8 <=4096 bytes; Int64; Bool true/false; Char one-byte profile; 1..32 choices; finite retries <=8; readonly relative replay file <=4096 bytes/path<=256; typed Option<Int>/Result<T,ScanError>; headless Console metadata and pointer-free native events. Public secret events hide input bytes/length/digest. No live backend claim. Multiline/paragraph/block/Markdown/code/JSON/raw modes use native G078/G080 owners with at most 256 lines; finite Console enum choices are not nominal enum reflection; multiSelect exposes the native unique 32-bit mask; confirmSecret consumes a second input; forgetAfterUse zeroizes consumed private bytes and preserves the owned result. At most 32 total options. SymbolId/DocRecord reconciliation stays in F01.
g170-scan:rawBlock	ScanPlan.rawBlock	builtin.ScanPlan	STDLIB	STABLE_1_0	N1-PUBLIC-f4f519f39f6dda1ed23187cf	NORMATIVE_STABLE_PROFILE	Real contextual option AST children, lexical operands and native ScanPlan owners. Text UTF-8 <=4096 bytes; Int64; Bool true/false; Char one-byte profile; 1..32 choices; finite retries <=8; readonly relative replay file <=4096 bytes/path<=256; typed Option<Int>/Result<T,ScanError>; headless Console metadata and pointer-free native events. Public secret events hide input bytes/length/digest. No live backend claim. Multiline/paragraph/block/Markdown/code/JSON/raw modes use native G078/G080 owners with at most 256 lines; finite Console enum choices are not nominal enum reflection; multiSelect exposes the native unique 32-bit mask; confirmSecret consumes a second input; forgetAfterUse zeroizes consumed private bytes and preserves the owned result. At most 32 total options. SymbolId/DocRecord reconciliation stays in F01.
g170-scan:redact	ScanPlan.redact	builtin.ScanPlan	STDLIB	STABLE_1_0	N1-PUBLIC-e4c76481540868cd3f68a13e	NORMATIVE_STABLE_PROFILE	Real contextual option AST children, lexical operands and native ScanPlan owners. Text UTF-8 <=4096 bytes; Int64; Bool true/false; Char one-byte profile; 1..32 choices; finite retries <=8; readonly relative replay file <=4096 bytes/path<=256; typed Option<Int>/Result<T,ScanError>; headless Console metadata and pointer-free native events. Public secret events hide input bytes/length/digest. No live backend claim. Multiline/paragraph/block/Markdown/code/JSON/raw modes use native G078/G080 owners with at most 256 lines; finite Console enum choices are not nominal enum reflection; multiSelect exposes the native unique 32-bit mask; confirmSecret consumes a second input; forgetAfterUse zeroizes consumed private bytes and preserves the owned result. At most 32 total options. SymbolId/DocRecord reconciliation stays in F01.
g170-scan:replay	ScanPlan.replay	builtin.ScanPlan	STDLIB	STABLE_1_0	N1-PUBLIC-f3430da48791727b211312c4	NORMATIVE_STABLE_PROFILE	Real contextual option AST children, lexical operands and native ScanPlan owners. Text UTF-8 <=4096 bytes; Int64; Bool true/false; Char one-byte profile; 1..32 choices; finite retries <=8; readonly relative replay file <=4096 bytes/path<=256; typed Option<Int>/Result<T,ScanError>; headless Console metadata and pointer-free native events. Public secret events hide input bytes/length/digest. No live backend claim. Multiline/paragraph/block/Markdown/code/JSON/raw modes use native G078/G080 owners with at most 256 lines; finite Console enum choices are not nominal enum reflection; multiSelect exposes the native unique 32-bit mask; confirmSecret consumes a second input; forgetAfterUse zeroizes consumed private bytes and preserves the owned result. At most 32 total options. SymbolId/DocRecord reconciliation stays in F01.
